text,label,f_score
"Agora tenho ZERO ressecção para os primos DeMarcus.
",0,0.6982097682783995
"@ _FallenAngel4 Ohhh não sei disso! Isso parece tãããão interessante!
",1,0.6997541266961865
"Eu amo como estou completamente acordado
",1,0.5990084724717836
"Foi negociado um acordo entre @Metrolinx e GTAA. Esse negócio está oculto e incluído no preço do #UPX tix. Por que todo o sigilo? #TOpoli
",0,0.7153448179908388
"#marleyandme RT @alexspeier: Fontes disseram a @bradfo e a mim que os Dodgers estão demonstrando sério interesse em Jon Lester.
",0,0.8687039309926968
". É por isso que visitei o #paquistão tantas vezes quanto visitei .. sez @BarackObama
",1,0.6422448009415241
"@mattnewton não obtém mais #indiefilm do que #miboxzombie https://t.co/uu7zObVxdG :-)
",0,0.9116339829377611
"Ei, eu tenho dez membros do esquadrão em Khajo, Chris disse enquanto chorava ... | ""Você não é um membro de gangue ..."" Kevin respondeu | #thuglife
",1,0.6052493577964191
"@joehaesche, obrigada pelo embrulho para acordar e pelo café desta manhã !! #CheapBastard
",1,0.682268346374423
"@BrandonTierney Eu também apoio o assassinato instantâneo de crianças de 12 anos com armas de plástico falsas em parques públicos ...
",0,0.769399071376293
"Sarcasmo é a única coisa de que gosto. #sarcasticbitch
",0,0.779713409600447
" ainda não descobri como você se mantém em contato com as pessoas! e via twitterTwitterversary
",0,0.6065844836496842
"Este é um ótimo momento para eu não estar me sentindo bem ... 😒
",1,0.8755875117608574
"Essa mudança de horário é uma loucura. Todo mundo está aqui como woohoo, são 11 da manhã, vamos viver a vida! E eu acho que são 5 da manhã e ainda não dormi nada.
",0,0.5318155301211723
"Sério, mas se você precisar de mim durante as férias de inverno, envie-me uma mensagem. Provavelmente não responderei porque provavelmente estarei comendo, mas ei
",0,0.4746394805552722
"Atualmente estou escrevendo sobre como pretendo parar de procrastinar depois de deixar o papel intocado o dia todo
",1,0.8299749597036684
"@flippysgardenia IKR ?! você não vê? ele vai chorar de alegria absoluta de estar com aquele bebê chorão! Um ""casal"" tão lindo
",1,0.5991399973536583
"A cidade que só dorme no transporte coletivo. #naptime #isntitironic #donchathink #imnotsure ... http://t.co/yKcxmW5dVX
",1,0.7819143130487294
"O proprietário do Facebook, Mark Zuckerberg, diz ""não gosto"" de criar um botão de não gostar http://t.co/D38jb5IBmP
",0,0.701726841642631
"Ressaca e trabalho ... RT @TheChrisStuckey O que você mais gosta de segunda-feira?
",1,0.5813803421126588
"Por que o papel é tão afiado? Alguém deveria proibir o papel! #liberalmentality
",1,0.7656587036869623
"@discodavejohn @Matt_Brickman vou aceitar o desafio físico!
",0,0.6670059753430306
"Jack não entende o twitter. Pensamentos?
",0,0.8348347386197792
"Se sua conta no Twitter for um sinal, então este livro parece ser uma id de leitura obrigatória, em vez de ler twilight http://t.co/HZDJZcEaOD
",1,0.7163647486411941
"#ACUnity está à venda !! Agora custa 40 $ no Steam! Vá comprá-lo, é um jogo incrível: v | #Venda de vapor #Venda de vento
",0,0.4658968299742794
"Claro, vamos voltar ao trabalho no meu dia de folga depois de sair há quatro horas. Por que não? #fb
",1,0.8233199799859429
"@Dodgers vai sentir falta de @TheRealMattKemp, @FlashGJr, @HanleyRamirez e outros, mas pelo menos temos Howie Kendrick ... #NotStoked #WTF
",1,0.8370734255926106
"@ErrolNazareth @TheDangelo Como você consegue acompanhar toda essa boa música ?!
",0,0.7359784687511539
"Eu sorrio ou sorrio mal. Existem duas maneiras de ler meu nome.
",0,0.5737702697359526
"@NorpolFootball Eu dificilmente acho que @ntfc dá a mínima para os fãs tbh
",0,0.7476534024128142
"@cnsnews Diga que não é assim, Joe. Quem imaginaria um programa governamental repleto de fraudes? Isso já aconteceu antes?
",1,0.742990942323107
"@SouthsideSteve Excelente e respeitosa entrevista com #JohnSchneider e #TomWopat na semana passada! Adorei sua falta de.
",0,0.7432000297015815
"@tomwookieford concordou. É um lugar muito legal. E eu adoro as rochas.
",0,0.800188480715491
"Tenho que amar o som da chuva batendo contra a janela no dia de Natal. #Whereswinter
",1,0.6506799765758625
"meu pai me mandou comprar ingredientes porque ele quer fritar um pouco de macarrão eu me lembrei de tudo menos o macarrão #somuchwin
",1,0.586865737719821
"@MikeLoBurgio @BarackObama protegendo o homônimo de um #PalinSpawn
",1,0.8908641370392956
"O céu está TÃO lindo hoje .... http://t.co/Defox97Pzi
",1,0.7620678717852255
"A vantagem mais maravilhosa de não ser um idiota agradável é que não há nada com que se preocupar em mudar suas perspectivas (ajustes)
",0,0.7737831500935911
"Acordei cedo para pegar o ônibus mais cedo e eu sinto falta !! Agora eu tenho que esperar ... Bem, este dia está começando maravilhoso ..
",1,0.6706095957826403
"@TawnyaCSmith parece tããão divertido!
",1,0.46433512196444165
"@Exposing_UKIP @UKIP haha ​​isso é legal! Tive a sensação de que precisava considerar os verdadeiros comentários racistas. Continue o bom combate;)
",0,0.5964273431595604
"Advogado no trem para outro advogado falando sobre propaganda de teto - ""quem iria ler isso? Ninguém vai notar essa coisa ...""
",1,0.6884297194698759
"@JoeandEvan @ 7BOOMERESIASON @ cc660 @BoomerandCarton os Jets escolheram 6 no draft de 2015. A ironia me deixa louco! #NFLDraft
",1,0.6214499594500388
"thts impoxible koz o irmão do falecido kajwangs ainda está vivo e kan ocupa o assento, mas raila
",0,0.7229318608705065
"Um jantar romântico à luz de velas para dois custaria menos se você acendesse as luzes - foto da ESKOM da década de 1990 http://t.co/cxnIdmB3qn
",1,0.761459513183752
"Odeio quando pessoas aleatórias entram na banheira de hidromassagem comigo #favthings https://t.co/RsjUcgRhJv
",1,0.9060866813454302
"No semestre passado, abandonei uma aula porque tive que escrever um artigo 7pg. Este semestre tive que escrever 5 deles
",1,0.814831342349297
"Oferecemos uma estrutura que garante que você terá sucesso em investir no mercado imobiliário. http://t.co/vSLRBIOhyr @backofficeguru
",0,0.657714168425465
"Os clientes durante a época do Natal são TÃO BONS.
",1,0.5355627792261377
"Rússia diz que crise do rublo acabou conforme as reservas despencam, inflação sobe http://t.co/KxvLkir1dB via @reuters
",1,0.7483349744396998
"#pronto para fazer # negócios hoje 😄 🙈 #tiredashell #coffeecoffeecoffee #morecoffee # ... http://t.co/baKHHhFBA4 http://t.co/juZ8pLcNES
",1,0.7894940907315623
"FALSE, a escravidão foi baseada na economia, @ RBRNetwork1 @GodlyPghDad @Anan_VII @billvanglahn @JoeHilgerman @ 1_Free_Man
",0,0.7379561269155933
"@TharaAzzam explica porque o Inter foi todo Calciopoli contra Juventus ...
",0,0.7518110542477822
"Omg @FloptimusCrime não disse a @giantfootyguy que ele estava na cidade 😱 #trueFriend
",1,0.8930505836091225
"Cronometre minha viagem para casa perfeitamente #drenched #sydney #storm #wet http://t.co/2OxuJk3uJb
",1,0.8470520547470122
"Oh olhe para mim! Estou fazendo as pessoas felizes! Eu sou um homem mágico de uma terra feliz! Quem mora em uma casa de gumdrop na pista do pop lolly! ||
",1,0.8631534229678695
"@Samuelsamf @ braddrake23 ameaças vazias mesmo #TheBear suporta #united http://t.co/uZCNa8XIYe
",0,0.8394916113985087
"@RachelRyan_ @jamieyuccas @lifetimefitness @WCCO eles melhoram!
",0,0.8352598542304729
"@ PeterEgan6 A cruzada dos texugos continua. | ""Patrulhas de texugos de Gloucestershire desencadeadas por temores de armadilhas ilegais"" | http: //t.co/rF5aAmpC5n
",0,0.6631697441339627
"@sickill buuuut iteração rápida e prototipagem para código pronto para produção!
",1,0.7440254380260508
"@SP_EnergyPeople Vejo que seu tempo de resposta em seus DMs é tão bom quanto suas linhas de telefone .. sem música de espera. Caras de serviço lendárias.
",1,0.8284320311278508
"Que bom que @ jbrew_22 está animado em me ver ..... 😒
",1,0.7550563645200812
" @emptynetters: Os pinguins cancelaram o skate matinal, que era opcional, devido às condições geladas da estrada. ""
",1,0.758416698681151
"#notcies #eu Juncker recebe surpresa de aniversário: Um milhão de assinaturas se opondo a TTIP e CETA http://t.co/f3knbTnus8
",0,0.9410062319058321
"Babydoll de veludo e strass | Tamanho: médio e grande | Vem com copos de prateleira suavemente acolchoados sob arame, ... http://t.co/LSPWyoHrT6
",0,0.5718900447469683
"Um ótimo dia é aquele em que está chovendo muito e você sai de seu apartamento sem as chaves do carro ou do apartamento.
",1,0.6006134667194989
"@michael_adair @ CelticLiam88 Pela Rainha e pelo país, ainda assim eles vão abaixo e destroem uma cidade inglesa e atacam a polícia inglesa lol
",1,0.7704714131691878
"Absolutamente amo acordar com neve
",1,0.8387710023006175
"marty posta FATOS com PROVA de você? você faz merda @ RBRNetwork1 @IndyEnigma @ TheOldBreed1775 @ jus1314tin
",0,0.6190789838074751
"Como vou começar meu dia depois que Kaitlyn se cansar de #Frozen? #Idontwanttobuildasnowman #mommyproblems #mommylife
",1,0.7250490334276329
"Acabei de ver o resultado | Qual o real .... #saintsfc
",0,0.4161425003362597
"Oh, olhe, estamos tendo outra tempestade em Sydney. Que incomum.
",1,0.834366954568467
"@JhaSanjay Aqueles que não conseguiram desenvolver cabelo em sua cabeça calva estão falando de um desenvolvimento abrupto
",1,0.7942152643623125
"Selfies de sábado sinto sua falta, pessoal @ellakcx @ taracasey13 jessica101xxx mark8 😘😘😘😘kiss cada um e um ... http://t.co/9tG4rKuYNj
",0,0.8671886799400638
"@AIIAmericanGirI Então, essa feminista de topless estava procurando alguém para amar?
",1,0.7542835154394192
"@DEvanAltman foi completamente sensacionalista. Inferir que os Cubs não levavam a sério a vitória até quarta-feira é uma piada.
",0,0.5800612976364019
"@SP_EnergyPeople vai realmente entrar em contato comigo em vez de apenas se desculpar pelo Twitter?
",0,0.3605356054988367
"Oomf deve ser comida no carro da mãe dela
",0,0.48830869295025986
"Você usa Instagram? Teremos 100 seguidores grátis em http://t.co/pqbWaDcdkj - Não. Http://t.co/Jo4nycq75o
",0,0.7685400316715756
"http://t.co/qVxNOdpa3Z #TeenAnalCasting #Highway Highway 69 & # 8211; Perturbado (dedicado a uma menina estuprada em 16/12/12)
",0,0.7855165593921534
"http://t.co/QLzEP7GbWJ #FLOOD OF #NOAH #HovindTheory #ICEAGE #Bible #Church #Christians #Jews #tcot # ... http://t.co/VKqZgYGo2O
",0,0.9318026689528986
"@BBCRadMac @StuartMaconie anos atrás, na M && S em Rochdale, eles tinham 2 sapatos restantes à venda com uma redução de £ 5 do preço total! #barganha
",1,0.7708427788074875
"Mais um idiota #Bluehand irritado me bloqueia depois de apenas um tweet :-p https://t.co/sdK34lzWrd
",1,0.7826439221817415
"#Twitter estimula as pessoas a ler, enquanto o #Facebook incentiva as pessoas a procriar. | #TrueFact
",1,0.6090903619251294
"Posso precisar reler os livros, mas alguma vez descobrimos o que era o bicho-papão de Draco? @jk_rowling #HarryPotter #dracomalfoy
",0,0.8624120090330781
"Meus sonhos favoritos são aqueles em que você acorda coberto de lágrimas.
",1,0.7526015982783076
"Está tudo bem, você sabe que tocar música alta durante as horas de silêncio é perfeitamente normal .. #algumaspplhavetostudy
",1,0.6566334456626326
"Estou usando meias footy, trackies, uma camiseta, um roupão fofo e estou enrolada na minha colcha ... Estou suando feijão, mas tremendo de frio
",0,0.5307756402313266
"@livejazzman #do #worry. Eles são Percey. @CharlemagneII tem o mesmo par.
",0,0.7567121523224372
"@bdstratton @ csimps0n bem, você não é a lâmpada mais brilhante do lustre?
",1,0.7718285784147841
"@vhdawg O dia em que um de seus asseclas estava carregando uma placa dizendo que minha mãe era gorda era uma das minhas.
",1,0.8405608038760854
"Andar pelo shopping na frente de um grupo de caras e ouvir ""até a mamãe entendeu"" Jesus lol todo mundo adora Polly
",0,0.7667608418867422
"@maryeags, todo mundo só quer ser você, você é tãããão legal
",1,0.669385637541353
"Eles pensaram que eu tinha ido embora! Esses manos de Vegas foram me respeitar e sabem que eu tenho feito essa merda também! & I ... http://t.co/f9lY8Mx9cX
",0,0.6526901893146055
"isso é divertido http://t.co/Gw3t5ZiOTR
",1,0.7961613501440679
"@ninjalikescheez seu tweeter python enviou isso?
",1,0.6005048533077431
"ele fez, prova de que não tem habilidades de compreensão de leitura @Anan_VII @ RBRNetwork1 @Dolphin__Man @ Graves9
",0,0.7747150563268602
"Isabelle me manda os melhores textos 😣😖💔
",1,0.7118812659930679
"Feito muito novamente http://t.co/BYd8Np3eQV
",1,0.5989450903191401
"Onde está o #TortureReport da Showtime's Homeland?
",1,0.24416139957029565
"@superaielman @ Parlett316 o convés superior definitivamente parecia Philly South.
",0,0.7719443145656177
"Pode ser um jihadista? Olá !! São os radicais islâmicos da Jihad! TERRORISTAS! | #Sydneysiege #Daesh
",0,0.2802136087250549
"H3N2 = Hospital Hard on #badincentives #flu #healthcare #finance #SPS
",0,0.9023607489215295
"http://t.co/8ICPDcAoNQ #CHRISTMAS #GIFT #BLESSING #Santa #follow # TheInterview # BharatRatna #CallMeEva ... http://t.co/Lx3MFqJzL8
",0,0.8189574561920588
"Eu teria feito uma Bella Swan muito mais convincente.
",0,0.6972734133077124
"@bophiesurch ELA MOSTROU PARA VOCÊ!
",1,0.7836167562357945
"Eu preciso do meu próprio travesseiro para adormecer mymalsh
",0,0.8688159710161727
"O cara que me disse que dinheiro não é tudo está discutindo com o filho por causa de dinheiro. Em público.
",1,0.8608202369831335
"@UberFacts: Homens com cabeça raspada são vistos como uma polegada mais alta e 13% mais forte do que homens com cabelo. @KOJAK_M
",0,0.822292325013696
"@mmamania que horas é a coletiva de imprensa do UFC amanhã com nomes de vários lutadores sendo cortados
",1,0.8129640166221508
"@ lawondath92 @ GregorRoberts0n @coach_carts @ Cressy_36 @tozer_ben Vamos rapazes, vocês são melhores do que essa merda que ficam mostrando
",0,0.6472345958837188
"Primeiro dia de esqui #killedit #iwasshit #tignes #seasonlife http://t.co/oHYSozoNPP
",1,0.8700646898997871
"Exatamente 1 ano atrás hoje! (via @timehop) http://t.co/m9E3NSZDIk http://t.co/U2OpTFAd1w
",0,0.9172658325517001
"Rolls-Royce, conforme imaginado pelas pessoas maravilhosas da Mansory #rollsroyce #purple #customcar http://t.co/gbK733wrZ3
",1,0.8644993203947456
"@PCArsenault @NoFlyDawn YES! Eu faço isso toda hora. É uma coisa tão fácil de fazer, não sei por que isso não é do conhecimento comum.
",0,0.8393373776077274
"@ SamEdwards12 @FIH_Hockey Sério ?! Isso está absolutamente abaixo da cintura, especialmente em relação a Tom Boon ... #DeepRespect ...
",1,0.697639057655311
"@craigcalcaterra Deixa eu apostar com quem vai agir sobre isso ... Acho que Oliva & Howsam deve ser fácil.
",0,0.5415923647873658
"@chris_steller @RandBallsStu Eu esperava algum tipo de piada sobre maçã, mas é por isso que vocês fazem as piadas e eu faço as notícias tbh
",0,0.7387278740810899
"2 horas e meia de caminhada # Orgulhoso
",0,0.4254541816330124
"@ExcuseMySarcasm Oh não, eu dei uma gorjeta para Gamergates. Agora você conhece nosso jogo final!
",1,0.7376233631399259
"... mas então ele começou sozinho e fez o barulho do Windows. Então começa este dia emocionante meu ...!
",1,0.6385837384671363
"Não há nada como quase bater na traseira de alguém porque eles pisa no freio sem motivo para deixá-lo alerta e pronto para um exame!
",1,0.7380589841978269
"Ok ... então esses dois são meus #AbsoluteFavs e tenho vergonha de admitir que na verdade chorei quando meu ... http://t.co/PEDCoI3MLg
",0,0.884095325322675
"Papai Noel secreto para um dos meus colegas de trabalho ... ""mais gostosos"". Http://t.co/Ellk2A0pfh
",1,0.6103691409296906
"Até agora: 1 caneca estragada, chorei duas vezes, concluí 0 coisas na minha lista de tarefas e estou 100% furioso. #GoodStartToTheDay
",1,0.6184055146055052
"@ gilmanjames19 com certeza! Eu não tenho vida, então isso não deve ser uma coisa difícil de fazer. Haha
",0,0.6426492037128481
"http://t.co/5NzWiNlzi2 so Ugly * Size PEQUENO * Christmas Sweater Cardi Basic Editions Vintage de férias http://t.co/dwTxGOdB7z
",0,0.785263074661139
"Nit pick em cada coisinha, rapazes. Continue fazendo isso. Isso mostrará à equipe que você está atrás deles.
",1,0.6724288491367894
"Devolução galesa? Para começar, que tal ... http://t.co/47moRb9jPr
",0,0.40491260242539123
"@NotTheCubsWay @DrCubColclasure Como seguidor do Red Sox, posso garantir o Gomes como líder do clube. Um companheiro de equipe tão divertido.
",0,0.7083581741818019
"Hmmm o que ter para o jantar
",0,0.8100659761919757
"@ infowolf1 Eu realmente precisava colocar uma hashtag? Oh céus!
",0,0.7396482346748185
"Minha atual obsessão por canções de Natal. Joguei sem parar durante todo o fim de semana http://t.co/rLI4hTUXnv via @YouTube
",1,0.7148704358670216
"@ Luxtonr7 @adamjamesberack LFC pior começo em 50 anos e ainda acima do EFC .... isso é engraçado !!! # WishWeHadA28MilStriker
",1,0.7258493997794762
"LOL .. Micromax está prometendo esse serviço? http://t.co/AxG11utGOD
",1,0.7108581515584598
"Mal posso esperar para ir ao dentista mais tarde!
",1,0.5885771992373618
"@BBCtrending @CAllstadt @Turnoftime #Já dividindo um do outro! | Bom
",0,0.4797114481086002
"Aposto que foi #limbs no final de Sunderland
",0,0.4960293891067959
"@JuveUnited o que acontece se eu fizer RT?
",0,0.5849514866813136
"Acabei de engolir meu losango gigante. Agora minha garganta dói de verdade. Estou feliz por ter Twitter para compartilhar meu desespero. #doente
",0,0.7482222299469392
"Kiwi Heineken? - Bebendo um Steinlager Pure da New Zealand Breweries Limited @ Raglan Golf Club - http://t.co/SUz3FBfxlK #photo
",0,0.8902417050531476
"@ErrolNazareth @SEvangeline @ShakuraSaida Essa é uma ótima companhia!
",0,0.6752073937205147
"O que?!? O playoff de 4 times escolhidos por 16 pessoas não resolveu escolas ainda está puto?!? Estou tão chocado! #CFBPlayoff
",1,0.6090269817191503
"@sufisal @ Muhammad123Ali Colocando 123 entre Muhammad e Ali? Eu acho sua própria identidade do Twitter bastante blasfêmia e ofensiva
",1,0.7223538574499262
"Quem aceita este desafio? Quem é o próximo? Termina em breve. Seja um Ten Executivo e Membro Fundador. http://t.co/JNtzrI8N2q
",0,0.7023403311760034
"@ Dov67 @ThisIsPalestine Na verdade, a demanda de Israel o torna anti-semita de acordo com a não-definição favorita de seu cônjuge.
",1,0.37206319335997134
"Sailing- | × | #me #selfie #ootd #cool #cute #girl #tumblr #black #style #rock #punk #vsco ... http://t.co/sDn3W9Kqvk
",0,0.8280930777613156
"Smh nunca soube que algo poderia ser 80% halal .... Tenho sido muçulmano durante toda a minha vida, mas de alguma forma eu aprendi algo novo, eu acho
",1,0.6056312292622634
"Que ironia! A Polícia nos divide, Os Terroristas nos Unem! #Terrorism #PoliceBrutality
",1,0.6932465770374558
"Bem, essa é a minha Becky em Londres com sua avó, e a grande dan também começa seu novo emprego amanhã #sentindo abandonada haha
",1,0.6474179719907353
"Ser babá é o que eu gosto de fazer aos sábados
",1,0.7439255111230892
"@FunnyIines: NÃO DIGA NADA APENAS RT https://t.co/UOIlyHPt6G @MikeyOrosz
",0,0.8398568868785953
"Oh, que alegria! Esta é a época das pistas de ""O Natal chegou cedo"". #Faça melhor
",1,0.5296992961212845
"Parece que @ProudMaryBoise quer me endossar no LinkedIn por - alguma opinião sobre isso da multidão do #OMCchat?
",0,0.7791301924861623
"E eu costumava odiar vir para a universidade para fazer trabalho lol
",0,0.814434326699233
"@ a_RZuri16 sim mãe como quiser
",1,0.35747603813519785
"Adoro acordar e não conseguir dormir mais :)
",1,0.8965768251270395
"Uma temporada abaixo de 8 togo! #OneTreeHill
",0,0.5991669700977454
"Passeio casual com lauralobaugh Rochester #FunInTheSun @ Key West Islands - Flórida (EUA) http://t.co/G24gAzZib1
",1,0.7669875448620646
"Oh sprints, eu te amo http://t.co/sEW8Im7i0u
",1,0.7731458899389333
"@TheBodyShopUK bom atm são gel de banho glazed Apple e perfume tem um cheiro incrível!
",0,0.6712338928753582
"@billisFPS você está dormindo? Acorde, o próximo jogo AC vazou !!!!! #ACVictory http://t.co/oEyqK4fa0g
",0,0.7679819398325296
"@garyjoelclement @nationalpost Deixe os bastardos ocidentais nas contas bancárias congelarem no escuro! #seewhatidid #readpeople
",1,0.8596641820599343
"@SpotJSO Obrigado pela atualização Spot. Estou bem com isso. | Se você puder postar algumas coisas sobre isso no meu blog: http://t.co/JUmMWi0AyT
",0,0.6501513384007236
"@ AlexPanchenko2 oh irmão, a fasquia do jornalismo está muito alta hoje em dia @Henry_Langston, por que você segue esses retardos?
",1,0.6448356228424411
"Por que eu (você) não posso retuitar meus (seus) próprios tweets? Este é um problema importante que precisa ser resolvido!
",1,0.8069655178895007
"@NeezmhaNeez Tecnicamente, não somos muzlamics até acreditarmos em um cara perdido em um porão como nosso salvador. || #TrueStoryFam
",1,0.7391426173353515
"Suponha que é melhor eu mover minha bunda para o #gym. Qualquer coisa para adiar embrulhar presentes 😕🎁 #christmas #chore
",0,0.7396447863518797
"estudando narcisismo. quanto mais leio, mais fico com medo de ter esse transtorno !! #Centro do universo
",1,0.491345764050034
"Que piada. Obrigado pela resposta detalhada e comunicação com seus clientes. @AskPlayStation @PlayStation
",1,0.8779615350545339
"Alguém pode dizer que tenho feito upload de itens para depop hoje lol #lotsofdepopuploaded
",1,0.5935417533930022
"Essa foi uma longa caminhada 👌👌👌 #GoMe http://t.co/liRaGZvLyF
",0,0.804778716518139
"Adoro assistir filmes #latenight. Gostei de # MockingjayPart1 @cineworld #didsbury. Ta @ sophie_louise24. #Grato por ter um # bom amigo.
",0,0.4252040980686449
"Mal posso esperar meu namorado voltar para casa e chutar minha bunda em forma .... 🙈😂 @DylanJohannink
",1,0.7554440488729377
"#Blame #Bad #Luck, #Genes #as #Cause #of #Most #Cancer #Types. Aqui está # Por que: hereditariedade e fatores ambientais ... http://t.co/B4M19gf5U0
",0,0.9006612438275474
"O livro ""Como fazer"" definitivo ..... http://t.co/u8fdrrDUXz
",0,0.7322656884644139
"Estou muito feliz por ir para o exterior no outono. e bem na próxima semana, mas por razões completamente diferentes. #imissmyboyfriend
",0,0.6159688648748822
"O APP SmartPhone PAGA você! | Veja- http://t.co/Q2WB7riAvK||#Sprint #Verizon #folloback #tcot | Go 2: https://t.co/cpJZkEgNe7 http://t.co/pbleX7OWEX
",0,0.7783394148425453
"Gostaria que ela mesma pudesse ter me contado. @NicoleScherzy #nicolescherzinger #OneLove #myfav #MyQueen ❤️❤️ http://t.co/queL09fqyr
",0,0.8950776470826097
"Poucas coisas são mais surpreendentemente maravilhosas do que acordar cedo em uma segunda-feira de manhã para começar a semana de trabalho !!!!!! #needmoresleep 😴💤😕
",1,0.8200724089327999
"Oh, como eu amo isso http://t.co/UWqFZJdlkv
",1,0.6508407253945588
"@simoneady @FrankDenneman @NimbleTechie @DuncanYB @vinf_net @simoneady - Holandês + Norte não há combinação que não fala o que pensa
",0,0.46390694842539126
"Quando você mostra o seu railcard válido 16-25 e ela cobra o preço total de qualquer maneira. Ótimo serviço de Tamworth @LondonMidland
",1,0.8657661930231979
"@ doodlebug0 Por que não? O Comitê da Câmara foi muito informativo até agora !!! | #UniteBlue
",1,0.6128054397444409
"Iluminação agora configurada no #Malawi #Aquarium ... Água amanhã! #Cichlids #NoFilter #MarineWhite http://t.co/7VWnRNzgCk
",0,0.7935559012499046
"Bruh. Acabei de perceber que estou usando a camisa dela. A garota que me largou. Lmfao
",1,0.8296575778106358
"@sunlorrie @ctv ??? #Liberal usado na mesma frase ?? Desconhecido de!! Entregue o seu teclado, senhor!
",1,0.7223901713748906
"Chill #Repost #Dead #Dominos #Haha 😂💀 http://t.co/SnUkkgCDB9
",0,0.8720492065521075
"Acho que quase morri ou queimei meu rosto! #hategasbbqs
",0,0.5277762961000084
"Eu não pude me ajudar .. Eu sou uma pessoa má ... http://t.co/bmdJcrFmgI
",1,0.7506928791637023
"Knock knock #sketchy #dignity #smile #funtimes #brotherskeeper #whosonfirst #holiday #shenanigans ... http://t.co/JFPPE1PMsP
",0,0.9292492913608399
"2a TL mostra que o negócio de Lester de 6 / $ 155 milhões é um sucesso em Boston - Desejo que todos os anúncios tenham sido feitos quando as partes envolvidas menos coerentes #Notsarcasm
",1,0.5519353386478688
"Dirgahayu meu corpo @mb_bbt 16/12/1986 - 26/12/2014 😎🎼👏👊 | apenas um corpo, nós ... (com Tari, eni e outras 26 pessoas) [pic] - https://t.co/WCEHZZUmAX
",0,0.6049985368052184
"@AlWashingnutt Sim ... eu também !!!!! !! x
",1,0.5941813473540127
"@RandBall tem que dar o braço a torcer, sério. 👏👏👏
",0,0.45948196231522453
"American Kids começando a jogar e agora estou com saudades de # summer2k14 ​​#kennychesney
",0,0.5026361296131517
"@Nettaaaaaaaa @deray yeah & não vamos falar sobre como os corpos dos 2 policiais mortos em BK foram ambulados imediatamente. Elitismo no seu melhor.
",0,0.7914699021064125
"apenas uma daquelas noites 😔
",0,0.8170539818313646
"Tem que bater nessa enxada
",0,0.3159425545746875
"@markknoller Isso vai funcionar ... #HellBeFiredinElevenMonths
",1,0.6366497643372351
"Assoar o nariz com tanta força que seus ouvidos estalam é a melhor maneira de começar uma quarta-feira.
",1,0.8511884078038782
"@JColeNC obrigado por me notar
",1,0.8221080928227011
"@zenzontlee Muitos ingredientes. Mais especificamente ... Gosto muito, muito
",0,0.478128028053857
"@letote que bom que tínhamos #whitewine e #christmastrees suficientes para sobreviver, se necessário. #chardsohard #fashion;)
",1,0.7187474811805054
"Obrigado mãe por peidar ... Não uma, mas duas vezes durante o jantar com o BF. #Agradável
",1,0.7008350526388926
"@C_DLord @ C_CWilson1 Linda na praia de Carnoustie esta manhã ... | #soggybreeks
",1,0.6721519032670455
"# indonesian # czech # mix # girl # with # my # boy # elvis # im # single de mcrodyn http://t.co/1bIJ6l9gdf
",0,0.4534350717497644
"Lendo uma recapitulação do desfile de moda da Victoria's Secret com um prato de batatas fritas na minha frente 🍟
",1,0.6879263766127425
"Queremos peru !!
",1,0.5169072219685286
"Rush rush rush, tudo pronto e depois POW, uma bola de futebol pela janela. # Glasseverywhere #boyswillbeboys
",0,0.7502244137025179
"Pare de viver como um rei, você não é um. Então, use isso na vida real. #ExodusMovie
",0,0.7592353560561657
"Podemos trocar McCain? Biden ajuda os republicanos mais do que McCain. Em qualquer outro momento, McCain seria um democrata. | http://t.co/SitsHhM6W2
",0,0.8774679753547551
"Eu tenho que dizer ... Estou muito animado com o aniversário de Brendan Fraser amanhã. #BrendanFraserBirthdayBash
",0,0.8164823394755101
"Lol. Imagine ser gay e trabalhar em uma fábrica de embalagens de chocolate.
",1,0.7776339661264928
"Hoje é um dia fabuloso #Trabalho #Ugggh
",1,0.8211106623762973
"@SnarkySteff nice. Fazemos em uma panela com manteiga e sal do Himalaia. Às vezes, com sais infundidos, para variar.
",0,0.8332083537528907
"A certa altura, quase acreditei que a lei da atração era eficaz. !
",1,0.8298326332270255
"@DEvanAltman Em vez de jogar o pomposo ""você sabe quem eu sou?"" , que tal você realmente fazer uma refutação educada?
",0,0.841775965238637
"Eu me sinto um lixo hoje. Então, em vez de Redbull, estou bebendo algo saudável. #NewYearNewMe #TotallyStillGoingToDrinkTheRedbull
",1,0.8599001125262457
"@MehrTarar Thei reitera que o protesto termina onde meus direitos começam. Eles não podem tirar meu direito de ganhar a vida e circular livremente.
",0,0.6549908266514233
"Amo que meus ônibus passam a cada meia hora😠😡😤
",1,0.6313311461440614
"A desvantagem de trabalhar com pesca e conservação é que raramente você pode pagar pelas coisas legais que promovem seu trabalho
",1,0.6876118716535653
"realmente não tenho certeza se quero estar neste lugar hoje #SoMuchBadNegativity #SmileYouFuckTards pare de arrastar meu dia para baixo !!!
",0,0.9143618475490025
"Vídeo doce das Nações Unidas. Bem a tempo para o Natal. #imagine #NoReligion http://t.co/fej2v3OUBR
",1,0.8967699801089083
"Surpreendentemente, http://t.co/NEioZuNbLD não é propriedade de #BHP. Eles vão ter que desembolsar algum dinheiro decente por isso. #BHPBilliton # South32
",0,0.8766592936262918
